Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
1987-11-05,28.75,28.75,28.5,28.5,2400.0,0.0,1.0,13.76880400686,13.76880400686,13.649075276366,13.649075276366,4800.0
1987-11-06,28.5,28.5,27.75,27.75,7200.0,0.0,1.0,13.649075276366,13.649075276366,13.289889084883,13.289889084883,14400.0
1987-11-09,27.62,27.88,26.0,26.12,16300.0,0.0,1.0,13.227630145026,13.35214802474,12.451787971422,12.509257762059,32600.0
1987-11-10,26.25,26.88,26.25,26.88,3200.0,0.0,1.0,12.571516701916,12.873233102762,12.571516701916,12.873233102762,6400.0
1987-11-11,27.0,27.38,26.75,27.38,13000.0,0.0,1.0,12.930702893399,13.112690563751,12.810974162905,13.112690563751,26000.0
1987-11-12,27.5,27.75,27.25,27.5,1200.0,0.0,1.0,13.170160354388,13.289889084883,13.050431623894,13.170160354388,2400.0
1987-11-13,27.75,28.0,27.5,27.62,1500.0,0.0,1.0,13.289889084883,13.409617815377,13.170160354388,13.227630145026,3000.0
1987-11-16,27.5,28.5,27.25,28.5,4800.0,0.0,1.0,13.170160354388,13.649075276366,13.050431623894,13.649075276366,9600.0
1987-11-17,28.5,28.5,27.0,27.0,3900.0,0.0,1.0,13.649075276366,13.649075276366,12.930702893399,12.930702893399,7800.0
1987-11-18,27.25,27.75,27.25,27.75,2000.0,0.0,1.0,13.050431623894,13.289889084883,13.050431623894,13.289889084883,4000.0
1987-11-19,27.75,28.0,27.0,27.0,4300.0,0.0,1.0,13.289889084883,13.409617815377,12.930702893399,12.930702893399,8600.0
1987-11-20,27.25,28.0,27.25,28.0,3000.0,0.0,1.0,13.050431623894,13.409617815377,13.050431623894,13.409617815377,6000.0
1987-11-23,27.75,28.62,27.25,28.12,4000.0,0.0,1.0,13.289889084883,13.706545067003,13.050431623894,13.467087606014,8000.0
1987-11-24,28.38,28.75,28.38,28.5,5800.0,0.0,1.0,13.591605485729,13.76880400686,13.591605485729,13.649075276366,11600.0
