Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2014-02-10,10.0,10.75,10.0,10.53,33900.0,0.0,1.0,10.0,10.75,10.0,10.53,33900.0
2014-02-11,10.56,10.75,10.42,10.71,21200.0,0.0,1.0,10.56,10.75,10.42,10.71,21200.0
2014-02-12,10.8,11.0,10.72,10.81,72100.0,0.0,1.0,10.8,11.0,10.72,10.81,72100.0
2014-02-13,10.8,10.8,9.46,10.34,206600.0,0.0,1.0,10.8,10.8,9.46,10.34,206600.0
2014-02-14,10.33,10.4,10.24,10.26,56600.0,0.0,1.0,10.33,10.4,10.24,10.26,56600.0
2014-02-18,10.26,10.4,9.99,10.21,18400.0,0.0,1.0,10.26,10.4,9.99,10.21,18400.0
2014-02-19,10.2,10.3,10.12,10.15,39500.0,0.0,1.0,10.2,10.3,10.12,10.15,39500.0
2014-02-20,10.21,10.5,10.0,10.25,402100.0,0.0,1.0,10.21,10.5,10.0,10.25,402100.0
2014-02-21,10.25,10.3,9.91,10.3,82800.0,0.0,1.0,10.25,10.3,9.91,10.3,82800.0
2014-02-24,10.26,10.61,10.26,10.61,13900.0,0.0,1.0,10.26,10.61,10.26,10.61,13900.0
2014-02-25,10.65,11.47,10.5,11.35,175700.0,0.0,1.0,10.65,11.47,10.5,11.35,175700.0
2014-02-26,11.41,12.41,11.2,12.15,192800.0,0.0,1.0,11.41,12.41,11.2,12.15,192800.0
2014-02-27,12.15,12.28,12.0,12.15,73100.0,0.0,1.0,12.15,12.28,12.0,12.15,73100.0
2014-02-28,12.33,13.17,12.21,13.03,205200.0,0.0,1.0,12.33,13.17,12.21,13.03,205200.0
2014-03-03,12.9,13.7,12.87,13.4,74300.0,0.0,1.0,12.9,13.7,12.87,13.4,74300.0
2014-03-04,13.4,14.1,13.3,14.1,231600.0,0.0,1.0,13.4,14.1,13.3,14.1,231600.0
2014-03-05,14.06,15.0,13.63,14.92,206000.0,0.0,1.0,14.06,15.0,13.63,14.92,206000.0
2014-03-06,14.96,15.24,14.48,15.2,84300.0,0.0,1.0,14.96,15.24,14.48,15.2,84300.0
2014-03-07,15.23,15.52,14.15,14.24,213700.0,0.0,1.0,15.23,15.52,14.15,14.24,213700.0
2014-03-10,14.2,15.0,13.79,14.99,65900.0,0.0,1.0,14.2,15.0,13.79,14.99,65900.0
2014-03-11,14.99,15.26,14.55,14.92,240000.0,0.0,1.0,14.99,15.26,14.55,14.92,240000.0
2014-03-12,14.96,15.26,14.87,15.19,48600.0,0.0,1.0,14.96,15.26,14.87,15.19,48600.0
2014-03-13,15.3,15.45,14.97,14.99,258400.0,0.0,1.0,15.3,15.45,14.97,14.99,258400.0
2014-03-14,15.05,15.2,14.83,15.03,153000.0,0.0,1.0,15.05,15.2,14.83,15.03,153000.0
2014-03-17,15.4,15.4,14.94,15.0,97900.0,0.0,1.0,15.4,15.4,14.94,15.0,97900.0
2014-03-18,14.89,15.04,14.81,14.99,178500.0,0.0,1.0,14.89,15.04,14.81,14.99,178500.0
2014-03-19,15.0,15.12,14.47,14.91,56500.0,0.0,1.0,15.0,15.12,14.47,14.91,56500.0
2014-03-20,14.85,14.85,14.45,14.7,12500.0,0.0,1.0,14.85,14.85,14.45,14.7,12500.0
2014-03-21,14.72,14.84,14.52,14.67,24500.0,0.0,1.0,14.72,14.84,14.52,14.67,24500.0
2014-03-24,14.63,14.88,14.1,14.78,41900.0,0.0,1.0,14.63,14.88,14.1,14.78,41900.0
2014-03-25,14.76,14.84,14.22,14.78,10500.0,0.0,1.0,14.76,14.84,14.22,14.78,10500.0
2014-03-26,14.88,14.94,13.33,13.95,150800.0,0.0,1.0,14.88,14.94,13.33,13.95,150800.0
2014-03-27,13.94,14.15,13.75,14.04,18800.0,0.0,1.0,13.94,14.15,13.75,14.04,18800.0
2014-03-28,13.9,15.17,13.67,14.66,101600.0,0.0,1.0,13.9,15.17,13.67,14.66,101600.0
2014-03-31,14.62,16.3,14.24,16.07,222100.0,0.0,1.0,14.62,16.3,14.24,16.07,222100.0
2014-04-01,16.01,16.34,15.76,16.13,176300.0,0.0,1.0,16.01,16.34,15.76,16.13,176300.0
2014-04-02,16.15,16.15,15.73,15.93,91800.0,0.0,1.0,16.15,16.15,15.73,15.93,91800.0
2014-04-03,16.1,16.1,15.42,15.57,28800.0,0.0,1.0,16.1,16.1,15.42,15.57,28800.0
2014-04-04,15.48,16.02,15.48,15.86,28400.0,0.0,1.0,15.48,16.02,15.48,15.86,28400.0
2014-04-07,15.88,15.88,15.47,15.5,88700.0,0.0,1.0,15.88,15.88,15.47,15.5,88700.0
2014-04-08,15.56,15.56,14.78,15.21,86400.0,0.0,1.0,15.56,15.56,14.78,15.21,86400.0
2014-04-09,15.3,15.36,14.94,15.16,24900.0,0.0,1.0,15.3,15.36,14.94,15.16,24900.0
2014-04-10,15.08,15.2,14.64,15.06,85100.0,0.0,1.0,15.08,15.2,14.64,15.06,85100.0
2014-04-11,15.01,15.01,14.72,14.9,10400.0,0.0,1.0,15.01,15.01,14.72,14.9,10400.0
2014-04-14,14.75,15.86,14.75,15.49,40800.0,0.0,1.0,14.75,15.86,14.75,15.49,40800.0
2014-04-15,15.47,16.25,15.33,16.05,76200.0,0.0,1.0,15.47,16.25,15.33,16.05,76200.0
2014-04-16,15.89,16.77,15.89,16.41,73300.0,0.0,1.0,15.89,16.77,15.89,16.41,73300.0
2014-04-17,16.4,16.4,15.87,16.15,46200.0,0.0,1.0,16.4,16.4,15.87,16.15,46200.0
2014-04-21,16.16,16.7,16.0,16.61,70800.0,0.0,1.0,16.16,16.7,16.0,16.61,70800.0
2014-04-22,16.78,16.97,16.35,16.73,97300.0,0.0,1.0,16.78,16.97,16.35,16.73,97300.0
2014-04-23,16.8,16.8,16.26,16.37,25900.0,0.0,1.0,16.8,16.8,16.26,16.37,25900.0
2014-04-24,16.21,16.36,15.81,16.07,70400.0,0.0,1.0,16.21,16.36,15.81,16.07,70400.0
2014-04-25,16.12,16.12,15.41,15.77,20900.0,0.0,1.0,16.12,16.12,15.41,15.77,20900.0
2014-04-28,15.82,16.0,15.63,15.68,44200.0,0.0,1.0,15.82,16.0,15.63,15.68,44200.0
2014-04-29,15.8,16.15,15.51,15.82,71000.0,0.0,1.0,15.8,16.15,15.51,15.82,71000.0
2014-04-30,15.75,16.15,15.67,16.0,25600.0,0.0,1.0,15.75,16.15,15.67,16.0,25600.0
2014-05-01,16.05,16.79,16.0,16.56,55100.0,0.0,1.0,16.05,16.79,16.0,16.56,55100.0
2014-05-02,16.49,16.66,16.3,16.4,40000.0,0.0,1.0,16.49,16.66,16.3,16.4,40000.0
2014-05-05,16.38,16.57,16.14,16.15,32900.0,0.0,1.0,16.38,16.57,16.14,16.15,32900.0
2014-05-06,16.12,16.24,15.71,15.73,20300.0,0.0,1.0,16.12,16.24,15.71,15.73,20300.0
2014-05-07,15.59,16.18,14.7,15.77,86200.0,0.0,1.0,15.59,16.18,14.7,15.77,86200.0
2014-05-08,15.6,16.27,15.53,15.72,49800.0,0.0,1.0,15.6,16.27,15.53,15.72,49800.0
2014-05-09,15.68,16.02,15.28,15.36,61700.0,0.0,1.0,15.68,16.02,15.28,15.36,61700.0
2014-05-12,15.29,15.5,15.13,15.19,38200.0,0.0,1.0,15.29,15.5,15.13,15.19,38200.0
2014-05-13,15.21,15.3,14.92,14.98,60400.0,0.0,1.0,15.21,15.3,14.92,14.98,60400.0
2014-05-14,15.02,16.26,14.9,16.19,45300.0,0.0,1.0,15.02,16.26,14.9,16.19,45300.0
2014-05-15,16.2,16.38,15.5,15.9,79000.0,0.0,1.0,16.2,16.38,15.5,15.9,79000.0
2014-05-16,16.0,16.22,15.35,15.82,37700.0,0.0,1.0,16.0,16.22,15.35,15.82,37700.0
2014-05-19,15.83,16.07,15.78,16.03,26900.0,0.0,1.0,15.83,16.07,15.78,16.03,26900.0
2014-05-20,16.08,16.08,15.09,15.59,71800.0,0.0,1.0,16.08,16.08,15.09,15.59,71800.0
2014-05-21,15.74,16.22,15.55,15.89,46600.0,0.0,1.0,15.74,16.22,15.55,15.89,46600.0
2014-05-22,15.8,15.8,15.19,15.4,43100.0,0.0,1.0,15.8,15.8,15.19,15.4,43100.0
2014-05-23,15.52,16.47,15.46,16.04,109400.0,0.0,1.0,15.52,16.47,15.46,16.04,109400.0
2014-05-27,16.04,16.13,15.27,15.65,54800.0,0.0,1.0,16.04,16.13,15.27,15.65,54800.0
2014-05-28,15.52,16.4,15.47,16.07,112200.0,0.0,1.0,15.52,16.4,15.47,16.07,112200.0
2014-05-29,15.91,16.15,15.85,16.03,26200.0,0.0,1.0,15.91,16.15,15.85,16.03,26200.0
2014-05-30,16.03,16.25,15.58,15.99,77200.0,0.0,1.0,16.03,16.25,15.58,15.99,77200.0
2014-06-02,16.05,16.1,15.86,16.0,87100.0,0.0,1.0,16.05,16.1,15.86,16.0,87100.0
2014-06-03,15.9,16.2,15.9,16.17,50700.0,0.0,1.0,15.9,16.2,15.9,16.17,50700.0
2014-06-04,16.0,16.16,15.85,15.91,33400.0,0.0,1.0,16.0,16.16,15.85,15.91,33400.0
2014-06-05,15.96,16.19,15.75,15.98,23900.0,0.0,1.0,15.96,16.19,15.75,15.98,23900.0
2014-06-06,15.98,16.2,15.92,16.02,52900.0,0.0,1.0,15.98,16.2,15.92,16.02,52900.0
2014-06-09,16.18,16.98,16.05,16.08,62600.0,0.0,1.0,16.18,16.98,16.05,16.08,62600.0
2014-06-10,16.08,16.23,15.42,16.06,95800.0,0.0,1.0,16.08,16.23,15.42,16.06,95800.0
2014-06-11,16.0,16.44,16.0,16.01,65900.0,0.0,1.0,16.0,16.44,16.0,16.01,65900.0
2014-06-12,15.8,16.1,15.58,15.76,71300.0,0.0,1.0,15.8,16.1,15.58,15.76,71300.0
2014-06-13,15.77,15.86,15.15,15.71,37200.0,0.0,1.0,15.77,15.86,15.15,15.71,37200.0
2014-06-16,15.62,16.18,15.61,15.95,177400.0,0.0,1.0,15.62,16.18,15.61,15.95,177400.0
2014-06-17,15.94,16.64,15.88,16.34,183300.0,0.0,1.0,15.94,16.64,15.88,16.34,183300.0
2014-06-18,16.36,16.51,15.82,15.98,113000.0,0.0,1.0,16.36,16.51,15.82,15.98,113000.0
2014-06-19,16.14,16.14,15.62,15.8,44000.0,0.0,1.0,16.14,16.14,15.62,15.8,44000.0
2014-06-20,15.91,15.95,15.5,15.91,90500.0,0.0,1.0,15.91,15.95,15.5,15.91,90500.0
2014-06-23,15.92,15.97,15.42,15.66,131300.0,0.0,1.0,15.92,15.97,15.42,15.66,131300.0
2014-06-24,15.54,15.68,15.18,15.52,182300.0,0.0,1.0,15.54,15.68,15.18,15.52,182300.0
2014-06-25,15.4,15.84,15.25,15.54,108000.0,0.0,1.0,15.4,15.84,15.25,15.54,108000.0
2014-06-26,15.49,15.5,15.19,15.3,110800.0,0.0,1.0,15.49,15.5,15.19,15.3,110800.0
2014-06-27,15.24,15.55,15.01,15.16,1499200.0,0.0,1.0,15.24,15.55,15.01,15.16,1499200.0
2014-06-30,15.37,15.56,15.06,15.17,241200.0,0.0,1.0,15.37,15.56,15.06,15.17,241200.0
2014-07-01,15.22,16.14,14.59,14.8,203000.0,0.0,1.0,15.22,16.14,14.59,14.8,203000.0
2014-07-02,15.0,15.25,14.9,14.99,122300.0,0.0,1.0,15.0,15.25,14.9,14.99,122300.0
2014-07-03,15.18,15.45,14.75,15.4,108500.0,0.0,1.0,15.18,15.45,14.75,15.4,108500.0
2014-07-07,15.32,15.9,15.17,15.65,430100.0,0.0,1.0,15.32,15.9,15.17,15.65,430100.0
2014-07-08,15.2,16.23,15.01,15.69,489200.0,0.0,1.0,15.2,16.23,15.01,15.69,489200.0
2014-07-09,15.51,15.76,14.79,14.9,211000.0,0.0,1.0,15.51,15.76,14.79,14.9,211000.0
2014-07-10,14.2,14.25,13.6,14.12,3331300.0,0.0,1.0,14.2,14.25,13.6,14.12,3331300.0
2014-07-11,14.15,14.56,14.1,14.5,836400.0,0.0,1.0,14.15,14.56,14.1,14.5,836400.0
2014-07-14,14.5,14.93,14.5,14.73,512600.0,0.0,1.0,14.5,14.93,14.5,14.73,512600.0
2014-07-15,14.71,15.1,14.55,14.87,400800.0,0.0,1.0,14.71,15.1,14.55,14.87,400800.0
2014-07-16,14.92,15.0,14.5,14.59,209700.0,0.0,1.0,14.92,15.0,14.5,14.59,209700.0
2014-07-17,14.5,14.97,14.5,14.71,198000.0,0.0,1.0,14.5,14.97,14.5,14.71,198000.0
2014-07-18,14.63,15.5,14.63,15.23,298200.0,0.0,1.0,14.63,15.5,14.63,15.23,298200.0
2014-07-21,15.13,15.28,14.87,15.25,136600.0,0.0,1.0,15.13,15.28,14.87,15.25,136600.0
2014-07-22,15.25,15.55,15.16,15.51,229900.0,0.0,1.0,15.25,15.55,15.16,15.51,229900.0
2014-07-23,15.48,15.57,15.32,15.44,78800.0,0.0,1.0,15.48,15.57,15.32,15.44,78800.0
2014-07-24,15.49,15.49,14.54,14.98,163400.0,0.0,1.0,15.49,15.49,14.54,14.98,163400.0
2014-07-25,14.79,15.26,14.71,15.21,231100.0,0.0,1.0,14.79,15.26,14.71,15.21,231100.0
2014-07-28,15.06,15.21,14.87,15.09,149400.0,0.0,1.0,15.06,15.21,14.87,15.09,149400.0
2014-07-29,15.1,15.36,15.0,15.26,138200.0,0.0,1.0,15.1,15.36,15.0,15.26,138200.0
2014-07-30,15.33,15.39,14.82,15.04,108700.0,0.0,1.0,15.33,15.39,14.82,15.04,108700.0
2014-07-31,14.99,15.04,14.54,14.67,372000.0,0.0,1.0,14.99,15.04,14.54,14.67,372000.0
2014-08-01,14.59,14.59,13.54,13.65,226700.0,0.0,1.0,14.59,14.59,13.54,13.65,226700.0
2014-08-04,13.64,14.78,13.28,14.62,310000.0,0.0,1.0,13.64,14.78,13.28,14.62,310000.0
2014-08-05,14.48,14.94,14.45,14.81,358300.0,0.0,1.0,14.48,14.94,14.45,14.81,358300.0
2014-08-06,14.67,15.18,14.5,15.14,244500.0,0.0,1.0,14.67,15.18,14.5,15.14,244500.0
2014-08-07,15.25,15.25,14.65,14.99,220200.0,0.0,1.0,15.25,15.25,14.65,14.99,220200.0
2014-08-08,14.94,15.03,14.78,14.88,96300.0,0.0,1.0,14.94,15.03,14.78,14.88,96300.0
2014-08-11,14.88,14.96,14.77,14.83,62900.0,0.0,1.0,14.88,14.96,14.77,14.83,62900.0
2014-08-12,14.76,14.9,14.56,14.64,125600.0,0.0,1.0,14.76,14.9,14.56,14.64,125600.0
2014-08-13,14.64,14.91,14.54,14.87,80800.0,0.0,1.0,14.64,14.91,14.54,14.87,80800.0
2014-08-14,14.84,15.12,14.84,15.03,97900.0,0.0,1.0,14.84,15.12,14.84,15.03,97900.0
2014-08-15,15.18,15.32,14.9,15.19,83900.0,0.0,1.0,15.18,15.32,14.9,15.19,83900.0
2014-08-18,15.3,15.4,15.12,15.23,102600.0,0.0,1.0,15.3,15.4,15.12,15.23,102600.0
2014-08-19,15.31,16.16,15.26,15.73,370800.0,0.0,1.0,15.31,16.16,15.26,15.73,370800.0
2014-08-20,15.73,16.14,15.72,16.01,454600.0,0.0,1.0,15.73,16.14,15.72,16.01,454600.0
2014-08-21,15.67,16.0,15.03,15.35,262400.0,0.0,1.0,15.67,16.0,15.03,15.35,262400.0
2014-08-22,15.45,16.31,15.44,16.22,193500.0,0.0,1.0,15.45,16.31,15.44,16.22,193500.0
2014-08-25,16.39,16.45,16.09,16.19,131800.0,0.0,1.0,16.39,16.45,16.09,16.19,131800.0
2014-08-26,16.16,16.5,16.01,16.32,117100.0,0.0,1.0,16.16,16.5,16.01,16.32,117100.0
2014-08-27,16.23,16.47,16.17,16.27,70700.0,0.0,1.0,16.23,16.47,16.17,16.27,70700.0
2014-08-28,16.27,16.33,16.08,16.2,53500.0,0.0,1.0,16.27,16.33,16.08,16.2,53500.0
2014-08-29,16.19,16.34,16.0,16.25,99200.0,0.0,1.0,16.19,16.34,16.0,16.25,99200.0
2014-09-02,16.37,16.58,16.35,16.52,75700.0,0.0,1.0,16.37,16.58,16.35,16.52,75700.0
2014-09-03,16.52,16.58,16.29,16.41,92500.0,0.0,1.0,16.52,16.58,16.29,16.41,92500.0
2014-09-04,16.41,16.49,16.2,16.35,85600.0,0.0,1.0,16.41,16.49,16.2,16.35,85600.0
2014-09-05,16.24,16.65,16.12,16.52,72100.0,0.0,1.0,16.24,16.65,16.12,16.52,72100.0
2014-09-08,16.46,16.6,16.14,16.37,64500.0,0.0,1.0,16.46,16.6,16.14,16.37,64500.0
2014-09-09,16.31,16.36,15.75,15.8,193300.0,0.0,1.0,16.31,16.36,15.75,15.8,193300.0
2014-09-10,15.8,16.21,15.66,16.07,70800.0,0.0,1.0,15.8,16.21,15.66,16.07,70800.0
2014-09-11,15.96,16.24,15.86,15.99,72600.0,0.0,1.0,15.96,16.24,15.86,15.99,72600.0
2014-09-12,16.01,16.15,15.26,15.54,61200.0,0.0,1.0,16.01,16.15,15.26,15.54,61200.0
2014-09-15,15.49,15.49,14.76,15.27,73600.0,0.0,1.0,15.49,15.49,14.76,15.27,73600.0
2014-09-16,15.18,15.38,14.98,15.12,54700.0,0.0,1.0,15.18,15.38,14.98,15.12,54700.0
2014-09-17,15.15,15.39,15.15,15.32,71200.0,0.0,1.0,15.15,15.39,15.15,15.32,71200.0
2014-09-18,15.42,16.25,15.41,16.08,91500.0,0.0,1.0,15.42,16.25,15.41,16.08,91500.0
2014-09-19,16.25,16.25,15.33,15.51,97500.0,0.0,1.0,16.25,16.25,15.33,15.51,97500.0
2014-09-22,15.51,15.87,15.325,15.68,199310.0,0.0,1.0,15.51,15.87,15.325,15.68,199310.0
2014-09-23,15.69,15.76,14.78,14.96,171475.0,0.0,1.0,15.69,15.76,14.78,14.96,171475.0
2014-09-24,15.0,15.0801,14.75,14.97,60156.0,0.0,1.0,15.0,15.0801,14.75,14.97,60156.0
2014-09-25,15.01,15.07,14.47,14.63,79311.0,0.0,1.0,15.01,15.07,14.47,14.63,79311.0
2014-09-26,14.64,15.14,14.62,15.06,75777.0,0.0,1.0,14.64,15.14,14.62,15.06,75777.0
2014-09-29,14.89,15.42,14.81,15.24,106464.0,0.0,1.0,14.89,15.42,14.81,15.24,106464.0
2014-09-30,15.18,15.25,14.59,14.61,76365.0,0.0,1.0,15.18,15.25,14.59,14.61,76365.0
2014-10-01,14.64,14.81,14.2119,14.27,109476.0,0.0,1.0,14.64,14.81,14.2119,14.27,109476.0
2014-10-02,14.32,14.38,14.01,14.35,69576.0,0.0,1.0,14.32,14.38,14.01,14.35,69576.0
2014-10-03,14.51,14.82,14.25,14.6,59111.0,0.0,1.0,14.51,14.82,14.25,14.6,59111.0
2014-10-06,14.68,14.75,14.51,14.66,40169.0,0.0,1.0,14.68,14.75,14.51,14.66,40169.0
2014-10-07,14.61,15.17,14.53,15.08,264754.0,0.0,1.0,14.61,15.17,14.53,15.08,264754.0
2014-10-08,14.99,15.36,14.87,15.23,245206.0,0.0,1.0,14.99,15.36,14.87,15.23,245206.0
2014-10-09,15.2,15.54,15.1,15.41,562259.0,0.0,1.0,15.2,15.54,15.1,15.41,562259.0
2014-10-10,15.3,16.0,15.3,15.5,288264.0,0.0,1.0,15.3,16.0,15.3,15.5,288264.0
2014-10-13,15.44,16.02,15.318,15.94,283117.0,0.0,1.0,15.44,16.02,15.318,15.94,283117.0
2014-10-14,16.02,16.71,16.02,16.68,248598.0,0.0,1.0,16.02,16.71,16.02,16.68,248598.0
2014-10-15,16.62,17.28,16.365,17.26,300848.0,0.0,1.0,16.62,17.28,16.365,17.26,300848.0
2014-10-16,16.98,17.28,16.29,17.17,296230.0,0.0,1.0,16.98,17.28,16.29,17.17,296230.0
2014-10-17,17.28,17.38,15.67,15.72,105106.0,0.0,1.0,17.28,17.38,15.67,15.72,105106.0
2014-10-20,15.52,16.32,15.52,16.19,172166.0,0.0,1.0,15.52,16.32,15.52,16.19,172166.0
2014-10-21,16.3,17.14,16.3,17.07,102340.0,0.0,1.0,16.3,17.14,16.3,17.07,102340.0
2014-10-22,17.05,17.235,16.83,16.92,92788.0,0.0,1.0,17.05,17.235,16.83,16.92,92788.0
2014-10-23,17.02,17.55,16.99,17.13,137964.0,0.0,1.0,17.02,17.55,16.99,17.13,137964.0
2014-10-24,17.18,17.28,16.6,16.72,59389.0,0.0,1.0,17.18,17.28,16.6,16.72,59389.0
2014-10-27,16.67,16.92,16.33,16.9,65969.0,0.0,1.0,16.67,16.92,16.33,16.9,65969.0
2014-10-28,16.99,17.83,16.916,17.77,155856.0,0.0,1.0,16.99,17.83,16.916,17.77,155856.0
2014-10-29,17.77,18.35,17.77,18.2,127888.0,0.0,1.0,17.77,18.35,17.77,18.2,127888.0
2014-10-30,18.47,18.835,18.24,18.49,441308.0,0.0,1.0,18.47,18.835,18.24,18.49,441308.0
